8	1	2	3	4	5	9	10	11
0	0.6552	0.733	1.0157	1.1408	1.2732	1.4208	1.5154	1.6202	1.6709	1.7513	1.8197	1.8549	1.8951
0	1108.9	1221.6	1683.2	1884.8	2096.4	2330.5	2479.7	2644.2	2723.5	2848.4	2953.8	3007.7	3068.6
0	1098.5	1228.9	1702.9	1912.7	2134.6	2382.1	2540.6	2716.3	2801.4	2936.1	3050.8	3109.9	3177.2
0.06208													
0.14995													
0.00371													
0.03985													
0.71078													
0.00124													
0.02365													
0.00875													
0.06208	0.05614	0.05468	0.04854	0.04576	0.04306	0.0401	0.03778	0.03429	0.03207	0.02755	0.02241	0.01921	0.01513
0.14995	0.15753	0.15937	0.16708	0.1705	0.17371	0.17696	0.17936	0.18287	0.1851	0.18962	0.19476	0.19796	0.20204
0.00371	0.00273	0.0025	0.00153	0.00107	0.00063	0.00025	0.00011	0.00003	0.00001	0	0	0	0
0.03985	0.03672	0.03601	0.03354	0.03298	0.03329	0.03513	0.03726	0.0407	0.04292	0.04745	0.05259	0.05578	0.05986
0.71078	0.72368	0.72672	0.73877	0.74343	0.74653	0.74684	0.74529	0.74207	0.73989	0.73538	0.73024	0.72705	0.72297
0.00124	0.00072	0.00061	0.00022	0.0001	0.00003	0	0	0	0	0	0	0	0
0.02365	0.01685	0.01521	0.00832	0.00521	0.00248	0.00068	0.0002	0.00003	0.00001	0	0	0	0
0.00875	0.00565	0.00491	0.002	0.00094	0.00027	0.00003	0	0	0	0	0	0	0
1	1.729	2	4	6	10	20	34.02	68.05	100	200	400	600	1000
2993.07	2746.11	2692.77	2417.82	2267.81	2089.39	1864.83	1705.44	1512.78	1412.89	1244.99	1091.75	1008.62	910.51
2993.07	2831.78	2789.71	2589.47	2470.63	2316.3	2100.41	1936.93	1734.35	1628.4	1449.73	1286.12	1197.05	1091.47
22.04	22.04	22.04	22.04	22.04	22.04	22.04	22.04	22.04	22.04	22.04	22.04	22.04	22.04
22.04	22.218	22.261	22.445	22.527	22.6	22.646	22.658	22.662	22.663	22.663	22.663	22.663	22.663
0	1	1.0111	1.3177	1.6556	2.2855	3.6695	5.3648	8.9258	11.893	20.04	33.89	46.12	68.01
0	1	1.015	1.3481	1.7108	2.3863	3.8673	5.682	9.5113	12.721	21.602	36.876	50.495	75.097
0	1648.5	1648.5	1648.5	1648.5	1648.5	1648.5	1648.5	1648.5	1648.5	1648.5	1648.5	1648.5	1648.5
0	1674	1674	1674	1674	1674	1674	1674	1674	1674	1674	1674	1674	1674
0	0.671	0.7394	1.0188	1.1409	1.2691	1.4109	1.5013	1.601	1.6491	1.7248	1.7888	1.8215	1.8585
0	0.6542	0.7327	1.0157	1.1412	1.2743	1.4232	1.5187	1.6246	1.6759	1.7572	1.8265	1.8622	1.9028
0	1106.2	1218.9	1679.5	1880.8	2092.1	2325.9	2474.9	2639.3	2718.6	2843.4	2948.8	3002.7	3063.7
0	1095.1	1226.5	1700.3	1910.4	2133.3	2382.4	2542.2	2719.6	2805.5	2941.6	3057.5	3117.3	3185.3
0.05512													
0.15238													
0.00349													
0.03504													
0.71548													
0.00143													
0.02551													
0.01156													
0.05512	0.04875	0.04714	0.04016	0.03684	0.03366	0.03076	0.0289	0.02627	0.02461	0.02123	0.01736	0.01495	0.01185
0.15238	0.16042	0.16244	0.17115	0.17525	0.17911	0.18244	0.18441	0.18708	0.18875	0.19214	0.196	0.19842	0.20151
0.00349	0.00257	0.00236	0.00146	0.00105	0.00064	0.00027	0.00012	0.00003	0.00002	0	0	0	0
0.03504	0.03148	0.03063	0.02719	0.02587	0.02518	0.02592	0.02736	0.02988	0.03153	0.03492	0.03878	0.0412	0.0443
0.71548	0.72903	0.73234	0.74609	0.75216	0.75719	0.75945	0.75886	0.75667	0.75507	0.75171	0.74785	0.74544	0.74234
0.00143	0.00088	0.00076	0.00032	0.00016	0.00005	0.00001	0	0	0	0	0	0	0
0.02551	0.01875	0.0171	0.01008	0.00673	0.00351	0.00106	0.00034	0.00006	0.00002	0	0	0	0
0.01156	0.00811	0.00724	0.00356	0.00195	0.00068	0.00009	0.00001	0	0	0	0	0	0
1	1.729	2	4	6	10	20	34.02	68.05	100	200	400	600	1000
2990.63	2744.47	2691.21	2417.01	2267.38	2089.37	1865.3	1706.22	1513.9	1414.16	1246.5	1093.43	1010.37	912.32
2990.63	2832.13	2790.75	2596.68	2483.48	2338.26	2132.56	1971.58	1768.37	1661.41	1480.53	1314.47	1223.9	1116.38
22.138	22.138	22.138	22.138	22.138	22.138	22.138	22.138	22.138	22.138	22.138	22.138	22.138	22.138
22.138	22.321	22.367	22.565	22.661	22.756	22.829	22.85	22.857	22.858	22.859	22.859	22.859	22.859
0	1	1.0112	1.318	1.6561	2.2866	3.672	5.3693	8.9354	11.908	20.069	33.949	46.208	68.156
0	1	1.0152	1.3504	1.7164	2.4008	3.9058	5.7476	9.6299	12.884	21.889	37.38	51.196	76.152
0	1644.4	1644.4	1644.4	1644.4	1644.4	1644.4	1644.4	1644.4	1644.4	1644.4	1644.4	1644.4	1644.4
0	1670.5	1670.5	1670.5	1670.5	1670.5	1670.5	1670.5	1670.5	1670.5	1670.5	1670.5	1670.5	1670.5
0	0.6709	0.7393	1.0188	1.1409	1.2691	1.411	1.5015	1.6013	1.6495	1.7253	1.7893	1.8221	1.8591
0	0.6536	0.7324	1.0157	1.1415	1.2752	1.4253	1.5218	1.629	1.681	1.7634	1.8335	1.8697	1.9109
0	1103.2	1215.7	1675.3	1876.1	2087	2320.4	2469.1	2633.3	2712.4	2837.1	2942.4	2996.3	3057.2
0	1091.7	1223.5	1696.7	1906.8	2130.2	2380.9	2542.1	2721.2	2808	2945.6	3062.8	3123.3	3192.1
0.04889													
0.15418													
0.00325													
0.0309													
0.71934													
0.0016													
0.02705													
0.01477													
0.04889	0.04223	0.04051	0.03288	0.02901	0.02506	0.02164	0.02004	0.01818	0.01705	0.01477	0.01215	0.0105	0.00838
0.15418	0.16252	0.16466	0.17411	0.17887	0.18369	0.18778	0.18956	0.19149	0.19263	0.19492	0.19754	0.19919	0.20131
0.00325	0.00239	0.00218	0.00135	0.00098	0.00061	0.00027	0.00013	0.00004	0.00002	0	0	0	0
0.0309	0.02708	0.02611	0.02198	0.02002	0.01827	0.01758	0.01822	0.0198	0.0209	0.02318	0.0258	0.02745	0.02957
0.71934	0.73327	0.73675	0.75164	0.75884	0.76581	0.77073	0.77143	0.77038	0.76936	0.76713	0.76451	0.76287	0.76075
0.0016	0.00103	0.0009	0.00042	0.00024	0.0001	0.00002	0	0	0	0	0	0	0
0.02705	0.02036	0.01872	0.01172	0.0083	0.00479	0.00168	0.00058	0.0001	0.00004	0	0	0	0
0.01477	0.01112	0.01017	0.0059	0.00375	0.00168	0.0003	0.00005	0	0	0	0	0	0
1	1.729	2	4	6	10	20	34.02	68.05	100	200	400	600	1000
2985.12	2739.85	2686.71	2413.37	2264.19	2086.69	1863.22	1704.55	1512.68	1413.17	1245.86	1093.08	1010.17	912.29
2985.12	2828.17	2787.18	2596.57	2486.84	2348.63	2157.01	2004.1	1802.98	1695.3	1512.31	1343.81	1251.74	1142.27
22.224	22.224	22.224	22.224	22.224	22.224	22.224	22.224	22.224	22.224	22.224	22.224	22.224	22.224
22.224	22.41	22.457	22.662	22.767	22.879	22.986	23.028	23.044	23.047	23.048	23.048	23.048	23.048
0	1	1.0112	1.3182	1.6565	2.2873	3.6737	5.3723	8.9417	11.917	20.088	33.987	46.265	68.248
0	1	1.0153	1.3515	1.7194	2.4101	3.9401	5.8181	9.7661	13.071	22.218	37.956	51.995	77.355
0	1639.9	1639.9	1639.9	1639.9	1639.9	1639.9	1639.9	1639.9	1639.9	1639.9	1639.9	1639.9	1639.9
0	1666.1	1666.1	1666.1	1666.1	1666.1	1666.1	1666.1	1666.1	1666.1	1666.1	1666.1	1666.1	1666.1
0	0.6707	0.7393	1.0188	1.1409	1.2691	1.4111	1.5016	1.6015	1.6497	1.7256	1.7897	1.8225	1.8596
0	0.6532	0.7323	1.0157	1.1417	1.2758	1.4267	1.5243	1.6329	1.6856	1.7692	1.8404	1.8772	1.9191
